0	0
0	4
0	13
0	16
0	26
0	33
0	36
0	41
0	44
0	47
0	49
0	53
0	57
0	70
0	71
0	72
0	76
0	86
0	98
0	1
0	5
0	7
0	8
0	12
0	15
0	20
0	27
0	28
0	30
0	31
0	32
0	35
0	37
0	38
0	39
0	42
0	45
0	52
0	55
0	59
0	62
0	75
0	77
0	80
0	89
0	90
0	92
0	2
0	23
0	29
0	34
0	40
0	43
0	48
0	54
0	61
0	73
0	79
0	82
0	85
0	87
0	88
0	91
0	95
1	264
0	3
0	17
0	19
0	46
0	50
0	63
0	65
0	78
0	81
0	83
0	84
1	270
0	6
0	18
0	21
0	74
0	96
2	105
0	11
0	14
0	64
0	66
0	67
0	99
0	10
0	24
0	60
2	182
0	9
0	56
0	58
0	69
0	94
0	68
0	93
0	25
0	97
2	140
1	203
0	51
2	181
1	280
1	252
1	261
2	144
1	228
0	22
1	271
2	175
1	234
2	104
2	113
1	244
1	276
2	108
1	284
1	251
1	259
1	281
1	288
1	291
2	145
2	150
1	226
2	100
2	146
2	199
1	208
1	219
2	151
2	180
1	253
2	165
1	233
2	192
2	135
1	207
2	131
2	106
1	292
1	213
2	158
1	217
2	166
1	241
1	236
2	187
2	188
1	218
1	223
1	216
2	134
2	103
2	109
2	115
2	124
2	125
2	126
2	128
2	152
2	159
2	161
2	167
2	172
2	177
2	178
2	194
2	196
2	101
2	102
2	111
2	118
2	127
2	130
2	132
2	133
2	138
2	141
2	147
2	149
2	153
2	155
2	163
2	164
2	170
2	171
2	179
2	183
2	184
2	190
2	195
2	112
2	119
2	120
2	123
2	136
2	154
2	185
2	116
2	156
2	157
2	162
2	168
2	173
2	176
2	189
2	137
2	174
2	107
2	186
2	117
2	139
2	169
2	191
2	193
2	110
2	122
2	142
2	198
2	148
1	225
2	143
2	197
2	114
2	121
1	237
2	160
2	129
1	222
1	254
1	214
1	272
1	211
1	286
1	248
1	283
1	256
1	275
1	247
1	210
1	201
1	200
1	215
1	220
1	227
1	229
1	243
1	255
1	260
1	267
1	269
1	278
1	279
1	205
1	206
1	209
1	224
1	235
1	246
1	257
1	265
1	266
1	268
1	273
1	295
1	296
1	299
1	202
1	231
1	238
1	249
1	258
1	263
1	290
1	293
1	204
1	221
1	277
1	287
1	297
1	250
1	289
1	212
1	230
1	232
1	242
1	245
1	282
1	274
1	298
1	262
1	240
1	294
1	285
1	239
